customer_id,segment,customer_orders,customer_sales,customer_profit,first_order_date,last_order_date,customer_avg_discount,line_count,loss_line_count,customer_margin,recency_days,customer_avg_order_value,is_repeat_customer,loss_line_rate,customer_label
NP-18325,Consumer,3,1428.088,-26.321999999999996,2014-06-21,2015-08-09,0.13333333333333333,6,1,-0.018431637266050828,874,476.02933333333334,True,0.16666666666666666,KH-175
AH-10465,Consumer,2,1423.4856,-439.31759999999997,2015-01-03,2016-05-05,0.26,2,2,-0.3086210355763346,604,711.7428,True,1.0,KH-176
TM-21010,Consumer,2,1421.77,145.3081,2015-05-31,2017-01-29,0.0,2,0,0.1022022549357491,335,710.885,True,0.0,KH-177
ME-17725,Consumer,2,1419.2732,32.488200000000006,2017-06-29,2017-12-02,0.20666666666666667,3,2,0.022890730269549235,28,709.6366,True,0.6666666666666666,KH-178
SG-20470,Consumer,4,1419.238,-246.6935,2014-07-26,2017-06-30,0.14,5,1,-0.17382109272722404,183,354.8095,True,0.2,KH-179
TN-21040,Home Office,2,1418.5420000000001,-793.6506,2014-10-10,2016-04-22,0.3,3,1,-0.5594833286571705,617,709.2710000000001,True,0.3333333333333333,KH-180
CS-12400,Home Office,2,1413.4505,-339.0099,2017-04-07,2017-09-15,0.325,4,2,-0.23984561185552664,106,706.72525,True,0.5,KH-181
CC-12220,Consumer,4,1409.076,-99.4608,2014-10-04,2017-11-16,0.1,4,2,-0.07058583071459595,44,352.269,True,0.5,KH-182
ML-17410,Consumer,3,1408.7559999999999,-510.00710000000004,2017-05-29,2017-11-06,0.24000000000000005,5,3,-0.36202656812109413,54,469.58533333333327,True,0.6,KH-183
NS-18640,Corporate,6,1389.7259999999999,-324.255,2014-06-25,2016-12-12,0.24285714285714285,7,3,-0.23332297157857018,383,231.62099999999998,True,0.42857142857142855,KH-184
DR-12880,Corporate,4,1378.4040000000002,293.9002,2015-11-28,2017-08-27,0.16666666666666666,6,2,0.21321775038377713,125,344.60100000000006,True,0.3333333333333333,KH-185
AP-10915,Consumer,5,1369.1000000000001,-5.739400000000001,2014-08-23,2017-09-23,0.18333333333333335,6,1,-0.004192096998027902,98,273.82000000000005,True,0.16666666666666666,KH-186
TB-21625,Consumer,4,1366.092,-52.476,2015-10-25,2017-11-30,0.275,4,3,-0.03841322546358517,30,341.523,True,0.75,KH-187
JF-15355,Consumer,2,1365.6039999999998,120.5132,2015-10-23,2017-04-23,0.12000000000000002,5,0,0.08824900922961562,251,682.8019999999999,True,0.0,KH-188
SC-20770,Corporate,3,1362.436,23.144000000000005,2015-06-20,2017-11-19,0.19999999999999998,3,2,0.01698721995014812,41,454.1453333333333,True,0.6666666666666666,KH-189
PM-18940,Consumer,2,1358.6019999999999,136.8168,2015-01-19,2016-12-09,0.19999999999999998,3,2,0.10070410613262752,386,679.3009999999999,True,0.6666666666666666,KH-190
SH-20395,Consumer,1,1355.388,-350.55539999999996,2014-11-03,2014-11-03,0.30000000000000004,2,2,-0.2586384120266669,1153,1355.388,False,1.0,KH-191
HP-14815,Home Office,2,1354.0500000000002,311.296,2014-11-24,2017-11-30,0.05,2,0,0.22989992984010926,30,677.0250000000001,True,0.0,KH-192
MO-17800,Home Office,5,1353.695,81.5109,2015-11-22,2017-09-17,0.26666666666666666,6,3,0.060213637488503696,104,270.739,True,0.5,KH-193
FC-14335,Corporate,1,1352.032,84.502,2016-03-15,2016-03-15,0.2,1,0,0.0625,655,1352.032,False,0.0,KH-194
AG-10270,Consumer,2,1351.448,389.06840000000005,2016-09-13,2017-03-27,0.1,2,0,0.287890026105333,278,675.724,True,0.0,KH-195
LC-16930,Corporate,3,1350.348,-31.092,2014-02-20,2017-11-19,0.19999999999999998,3,2,-0.02302517573247785,41,450.116,True,0.6666666666666666,KH-196
MY-17380,Corporate,2,1348.868,225.23399999999998,2016-05-30,2017-10-16,0.1,2,0,0.16698001583550057,75,674.434,True,0.0,KH-197
DK-13090,Consumer,2,1348.521,122.84790000000001,2015-03-02,2016-02-14,0.09999999999999999,3,1,0.09109824763574317,685,674.2605,True,0.3333333333333333,KH-198
CL-12700,Home Office,2,1347.2,156.652,2016-04-24,2016-09-24,0.2,2,0,0.11627969121140141,462,673.6,True,0.0,KH-199
FM-14215,Corporate,3,1345.78,-41.6816,2016-09-20,2017-12-23,0.2,4,2,-0.030972075673587066,7,448.5933333333333,True,0.5,KH-200
MD-17350,Consumer,4,1340.214,-210.81779999999998,2014-11-05,2017-05-08,0.275,4,4,-0.15730159511839154,236,335.0535,True,1.0,KH-201
LR-16915,Consumer,3,1326.912,176.6344,2014-08-08,2016-09-02,0.1,4,0,0.1331168909467998,484,442.30400000000003,True,0.0,KH-202
GM-14695,Corporate,1,1322.352,-99.1764,2017-09-04,2017-09-04,0.2,1,1,-0.075,117,1322.352,False,1.0,KH-203
JS-16030,Consumer,3,1307.482,186.3601,2016-07-19,2017-12-02,0.3,5,3,0.14253358746047745,28,435.82733333333334,True,0.6,KH-204
TS-21160,Corporate,4,1294.6779999999999,315.79299999999995,2015-04-20,2016-08-13,0.075,4,1,0.24391624790102248,504,323.66949999999997,True,0.25,KH-205
JG-15310,Corporate,4,1292.954,-27.8392,2016-03-03,2017-12-28,0.125,4,2,-0.02153146979706935,2,323.2385,True,0.5,KH-206
SA-20830,Consumer,4,1287.1695,32.644800000000004,2015-04-26,2017-03-19,0.17500000000000002,6,1,0.025361694788448613,286,321.792375,True,0.16666666666666666,KH-207
CA-11965,Corporate,3,1280.3168,52.959599999999995,2014-01-26,2015-11-21,0.17333333333333334,3,1,0.041364449798674825,770,426.77226666666667,True,0.3333333333333333,KH-208
AB-10105,Consumer,3,1280.0049999999999,-75.205,2015-11-07,2017-11-19,0.3666666666666667,3,2,-0.05875367674345022,41,426.6683333333333,True,0.6666666666666666,KH-209
MC-17590,Corporate,3,1275.6429999999998,-117.20400000000001,2014-05-20,2016-09-12,0.375,4,3,-0.09187837035910519,474,425.2143333333333,True,0.75,KH-210
MH-17290,Home Office,3,1265.429,121.8058,2016-06-14,2017-09-02,0.18333333333333335,3,1,0.09625652644281109,119,421.8096666666667,True,0.3333333333333333,KH-211
KL-16645,Consumer,4,1263.467,-363.4445,2014-07-25,2016-07-31,0.32857142857142857,7,4,-0.287656503889694,517,315.86675,True,0.5714285714285714,KH-212
CB-12025,Consumer,3,1262.971,-75.7759,2015-08-24,2017-09-11,0.11249999999999999,4,1,-0.059998131390190265,110,420.99033333333335,True,0.25,KH-213
JM-15535,Consumer,4,1260.885,221.33280000000002,2015-07-17,2017-09-12,0.075,4,1,0.17553765807349603,109,315.22125,True,0.25,KH-214
TS-21655,Consumer,2,1257.28,-32.09700000000001,2016-12-25,2017-01-02,0.15,2,1,-0.02552891957241029,362,628.64,True,0.5,KH-215
SN-20710,Home Office,3,1254.1692,-98.53139999999999,2015-12-27,2017-10-12,0.305,4,4,-0.07856308383270773,79,418.0564,True,1.0,KH-216
CV-12295,Consumer,2,1248.66,131.5614,2014-03-28,2016-09-04,0.0,2,0,0.1053620681370429,482,624.33,True,0.0,KH-217
RA-19885,Corporate,2,1225.16,319.096,2014-04-08,2017-09-26,0.0,2,0,0.26045251232492084,95,612.58,True,0.0,KH-218
TT-21460,Home Office,2,1217.5,239.61900000000003,2017-03-04,2017-11-26,0.15,4,1,0.19681232032854212,34,608.75,True,0.25,KH-219
KD-16615,Corporate,2,1213.508,186.4821,2015-09-13,2016-04-30,0.08,5,0,0.15367191646037767,609,606.754,True,0.0,KH-220
KT-16480,Consumer,3,1205.6524000000002,-170.422,2014-05-12,2017-05-30,0.30666666666666664,3,3,-0.1413525158660987,214,401.8841333333334,True,1.0,KH-221
KM-16720,Consumer,3,1205.1799999999998,-69.18430000000001,2014-04-18,2015-11-24,0.125,4,2,-0.057405781708956355,767,401.72666666666663,True,0.5,KH-222
CC-12430,Home Office,4,1203.526,52.90360000000001,2015-09-06,2017-10-03,0.06000000000000001,5,1,0.043957172508113665,88,300.8815,True,0.2,KH-223
EK-13795,Home Office,1,1198.33,70.49,2014-03-18,2014-03-18,0.15,1,0,0.058823529411764705,1383,1198.33,False,0.0,KH-224
GB-14530,Corporate,7,1196.934,-14.599099999999998,2015-09-11,2017-04-01,0.1875,8,2,-0.012197080206594515,273,170.99057142857143,True,0.25,KH-225
TD-20995,Consumer,2,1191.104,77.4672,2016-01-21,2017-11-23,0.20000000000000004,3,1,0.06503814948148945,37,595.552,True,0.3333333333333333,KH-226
LW-17125,Consumer,2,1158.71,168.6611,2014-09-11,2016-11-05,0.0,3,0,0.14555937206030845,420,579.355,True,0.0,KH-227
EG-13900,Consumer,2,1158.222,-109.3506,2016-12-03,2017-12-08,0.26666666666666666,3,2,-0.09441247014820993,22,579.111,True,0.6666666666666666,KH-228
MC-17605,Corporate,5,1151.55,19.0646,2014-03-19,2017-05-09,0.25,6,2,0.01655559897529417,235,230.31,True,0.3333333333333333,KH-229
RD-19660,Home Office,2,1151.432,72.58440000000002,2015-10-24,2016-03-20,0.1,2,1,0.06303837308673027,650,575.716,True,0.5,KH-230
MM-17260,Consumer,3,1150.513,114.03249999999998,2016-09-18,2017-07-15,0.15,4,2,0.09911448197456264,168,383.5043333333333,True,0.5,KH-231
DB-12910,Home Office,5,1146.441,135.36180000000002,2016-04-01,2017-12-09,0.19,5,1,0.11807131810533644,21,229.28820000000002,True,0.2,KH-232
DJ-13630,Consumer,1,1141.938,139.5702,2017-12-18,2017-12-18,0.1,1,0,0.1222222222222222,12,1141.938,False,0.0,KH-233
HL-15040,Consumer,2,1141.33,246.63230000000001,2014-01-20,2014-05-12,0.0,3,0,0.21609201545565265,1328,570.665,True,0.0,KH-234
DB-13210,Consumer,2,1139.117,-57.3005,2016-06-09,2016-09-05,0.25,4,2,-0.050302558911858926,481,569.5585,True,0.5,KH-235
KN-16705,Home Office,1,1137.75,250.305,2017-08-28,2017-08-28,0.0,1,0,0.22,124,1137.75,False,0.0,KH-236
PB-19150,Consumer,3,1126.05,241.302,2015-01-13,2017-09-24,0.05,4,0,0.2142906620487545,97,375.34999999999997,True,0.0,KH-237
PN-18775,Home Office,3,1125.558,127.12019999999998,2016-12-18,2017-11-09,0.1,4,2,0.11293971523457697,51,375.186,True,0.5,KH-238
CG-12520,Consumer,2,1125.276,166.248,2015-10-15,2016-11-08,0.19999999999999998,3,1,0.14773975451355933,417,562.638,True,0.3333333333333333,KH-239
GM-14680,Consumer,4,1123.642,-104.3698,2014-05-10,2016-10-01,0.2,4,2,-0.0928852784071795,455,280.9105,True,0.5,KH-240
RW-19630,Corporate,1,1114.272,41.7852,2016-12-13,2016-12-13,0.2,1,0,0.037500000000000006,382,1114.272,False,0.0,KH-241
EJ-14155,Consumer,2,1103.511,-21.640500000000003,2014-03-03,2016-12-01,0.16666666666666666,3,2,-0.019610588385616457,394,551.7555,True,0.6666666666666666,KH-242
KB-16585,Corporate,2,1093.752,135.74880000000002,2014-12-16,2016-01-10,0.1,2,0,0.12411296162201306,720,546.876,True,0.0,KH-243
JD-15895,Corporate,4,1093.388,44.2549,2016-01-25,2016-10-28,0.11666666666666668,6,1,0.04047501893198023,428,273.347,True,0.16666666666666666,KH-244
RH-19495,Consumer,1,1090.782,-290.8752,2015-07-31,2015-07-31,0.4,1,1,-0.2666666666666667,883,1090.782,False,1.0,KH-245
DK-13225,Corporate,3,1086.4879999999998,-42.23859999999999,2015-12-03,2016-11-26,0.26666666666666666,3,1,-0.03887626922708764,399,362.1626666666666,True,0.3333333333333333,KH-246
PM-19135,Home Office,2,1084.564,-95.2684,2015-12-19,2016-10-22,0.15,2,1,-0.08784027498607735,434,542.282,True,0.5,KH-247
TB-21595,Consumer,4,1082.4950000000001,-117.58429999999998,2014-02-18,2017-03-20,0.275,4,2,-0.10862341165548106,285,270.62375000000003,True,0.5,KH-248
TB-21400,Consumer,3,1079.238,283.3053,2014-01-21,2017-06-11,0.05,4,0,0.2625049340367926,202,359.74600000000004,True,0.0,KH-249
ME-18010,Corporate,1,1074.416,77.3828,2014-07-21,2014-07-21,0.2,2,0,0.07202312698247235,1258,1074.416,False,0.0,KH-250
DB-13555,Corporate,3,1074.3447999999999,-13.616199999999992,2014-10-11,2017-05-06,0.10666666666666667,3,1,-0.01267395718767382,238,358.1149333333333,True,0.3333333333333333,KH-251
BD-11605,Consumer,5,1073.001,78.185,2014-01-13,2016-12-30,0.13,5,1,0.07286572892289943,365,214.6002,True,0.2,KH-252
LC-17140,Consumer,5,1072.752,216.80790000000002,2014-09-09,2017-09-22,0.18571428571428572,7,3,0.20210440064432417,99,214.5504,True,0.42857142857142855,KH-253
CS-11950,Consumer,6,1061.294,108.2005,2014-06-08,2017-12-05,0.18571428571428572,7,1,0.10195148563922908,25,176.88233333333335,True,0.14285714285714285,KH-254
MB-17305,Consumer,5,1058.73,153.9162,2014-08-08,2017-10-09,0.12,5,2,0.14537814173585334,82,211.746,True,0.4,KH-255
MC-18130,Corporate,1,1049.064,28.363500000000002,2016-12-26,2016-12-26,0.2,2,1,0.02703695866029146,369,1049.064,False,0.5,KH-256
JO-15280,Consumer,2,1045.0,53.9132,2014-12-15,2015-11-02,0.1,2,0,0.051591578947368426,789,522.5,True,0.0,KH-257
HK-14890,Corporate,4,1038.844,233.41680000000002,2015-10-25,2017-06-03,0.19999999999999998,4,1,0.22468898121373373,210,259.711,True,0.25,KH-258
AI-10855,Consumer,3,1036.0459999999998,263.3446,2016-11-10,2017-12-17,0.09999999999999999,3,1,0.25418234325502925,13,345.3486666666666,True,0.3333333333333333,KH-259
DG-13300,Corporate,2,1033.688,-2.0204000000000057,2015-07-03,2015-10-25,0.20000000000000004,3,2,-0.001954554952751706,797,516.844,True,0.6666666666666666,KH-260
NS-18505,Consumer,2,1027.847,-47.4797,2017-01-19,2017-10-01,0.2333333333333333,3,1,-0.04619335368007106,90,513.9235,True,0.3333333333333333,KH-261
GR-14560,Corporate,1,1025.88,235.9524,2014-11-19,2014-11-19,0.0,1,0,0.22999999999999998,1137,1025.88,False,0.0,KH-262
PS-18760,Consumer,4,1025.176,12.080799999999996,2015-05-26,2017-09-14,0.21666666666666667,6,4,0.011784122921332529,107,256.294,True,0.6666666666666666,KH-263
SJ-20215,Consumer,4,1022.948,-36.5174,2015-02-09,2017-12-01,0.32,5,4,-0.035698197757852795,29,255.737,True,0.8,KH-264
PC-19000,Home Office,1,1004.976,-175.8708,2015-08-01,2015-08-01,0.2,1,1,-0.17500000000000002,882,1004.976,False,1.0,KH-265
NR-18550,Consumer,4,998.2270000000001,-307.6945,2014-06-07,2017-06-03,0.25,4,2,-0.30824101131305803,210,249.55675000000002,True,0.5,KH-266
DV-13045,Corporate,3,994.731,-429.4726,2017-06-30,2017-12-11,0.2875,4,3,-0.43174747745873004,19,331.577,True,0.75,KH-267
GT-14635,Corporate,1,991.764,-347.1174,2014-06-06,2014-06-06,0.4,1,1,-0.35,1303,991.764,False,1.0,KH-268
CK-12760,Corporate,2,985.447,-459.9522,2015-07-26,2017-10-09,0.39999999999999997,3,2,-0.4667447361451199,82,492.7235,True,0.6666666666666666,KH-269
NC-18535,Corporate,2,982.904,230.24560000000002,2014-08-20,2017-04-01,0.075,2,0,0.23425034387895463,273,491.452,True,0.0,KH-270
CC-12670,Consumer,2,982.7075,82.07209999999999,2014-12-23,2017-06-18,0.175,2,0,0.08351630571660437,195,491.35375,True,0.0,KH-271
MG-18145,Consumer,2,981.873,-154.9914,2014-03-29,2017-07-27,0.25,2,2,-0.15785279766324156,156,490.9365,True,1.0,KH-272
RH-19600,Consumer,2,977.078,-57.59539999999999,2015-07-02,2015-11-08,0.19999999999999998,3,2,-0.058946573354430244,783,488.539,True,0.6666666666666666,KH-273
TB-21175,Corporate,1,975.92,292.776,2017-11-02,2017-11-02,0.0,1,0,0.30000000000000004,58,975.92,False,0.0,KH-274
JW-15955,Consumer,5,972.828,-78.87369999999999,2015-08-16,2017-12-25,0.13999999999999999,5,1,-0.08107671654187584,5,194.5656,True,0.2,KH-275
BS-11365,Corporate,4,966.933,208.2579,2014-05-04,2016-06-20,0.025,4,0,0.2153798660300145,558,241.73325,True,0.0,KH-276
CS-11845,Corporate,1,963.136,108.3528,2017-02-11,2017-02-11,0.2,1,0,0.1125,322,963.136,False,0.0,KH-277
FH-14275,Corporate,2,953.672,139.5272,2014-10-21,2017-09-10,0.1,2,0,0.14630522863206635,111,476.836,True,0.0,KH-278
ES-14080,Corporate,2,949.8900000000001,-247.0896,2015-02-27,2016-12-19,0.4,2,2,-0.26012443546094804,376,474.94500000000005,True,1.0,KH-279
CM-12655,Home Office,3,948.0256,37.6768,2015-03-19,2017-12-03,0.10666666666666667,3,1,0.039742386703481423,27,316.00853333333333,True,0.3333333333333333,KH-280
JL-15235,Consumer,3,947.2560000000001,15.442400000000001,2014-05-25,2017-09-02,0.3333333333333333,3,2,0.016302245644260898,119,315.752,True,0.6666666666666666,KH-281
JK-15370,Consumer,2,943.086,49.8143,2015-04-09,2016-08-21,0.15000000000000002,2,1,0.05282052750226385,496,471.543,True,0.5,KH-282
JL-15130,Consumer,1,934.956,-249.3216,2017-12-22,2017-12-22,0.4,1,1,-0.26666666666666666,8,934.956,False,1.0,KH-283
DB-13270,Home Office,3,933.825,-35.8179,2016-12-02,2017-06-19,0.16666666666666666,3,1,-0.03835611597462051,194,311.27500000000003,True,0.3333333333333333,KH-284
ON-18715,Corporate,2,930.5840000000001,-111.07,2014-12-02,2016-11-15,0.13333333333333333,3,1,-0.1193551576214506,410,465.29200000000003,True,0.3333333333333333,KH-285
KB-16240,Corporate,3,926.864,174.91519999999997,2015-11-07,2017-09-24,0.13333333333333333,3,1,0.1887172228072295,97,308.9546666666667,True,0.3333333333333333,KH-286
AZ-10750,Consumer,2,924.5139999999999,72.178,2014-03-25,2016-02-05,0.15000000000000002,2,0,0.07807128934770052,694,462.25699999999995,True,0.0,KH-287
AB-10600,Corporate,2,916.2239999999999,-145.0416,2015-11-30,2017-11-10,0.2,2,1,-0.15830364626990778,50,458.11199999999997,True,0.5,KH-288
LH-16900,Consumer,2,914.7,219.381,2014-08-19,2015-12-25,0.0,2,0,0.23983929157100686,736,457.35,True,0.0,KH-289
PW-19240,Consumer,3,913.9010000000001,-134.7068,2014-11-18,2015-12-03,0.31666666666666665,3,3,-0.14739758463991173,758,304.63366666666667,True,1.0,KH-290
MC-18100,Consumer,6,910.2719999999999,-69.4558,2014-12-15,2017-11-19,0.38571428571428573,7,5,-0.07630224811924348,41,151.712,True,0.7142857142857143,KH-291
VT-21700,Home Office,1,907.17,-277.49199999999996,2015-04-05,2015-04-05,0.3,3,2,-0.3058875403728077,1000,907.17,False,0.6666666666666666,KH-292
AT-10435,Home Office,2,906.268,25.4896,2016-11-24,2017-12-09,0.1,2,0,0.028125896533917116,21,453.134,True,0.0,KH-293
LB-16795,Home Office,3,903.8900000000001,48.405,2014-04-23,2017-05-09,0.16,5,2,0.05355187024969852,235,301.2966666666667,True,0.4,KH-294
BF-11020,Corporate,4,903.09,-96.6498,2016-07-07,2017-09-08,0.36666666666666664,6,5,-0.10702122712022057,113,225.7725,True,0.8333333333333334,KH-295
SJ-20125,Home Office,4,895.854,-177.16899999999998,2016-09-17,2017-09-26,0.325,4,3,-0.19776548410790148,95,223.9635,True,0.75,KH-296
SB-20185,Consumer,2,894.2139999999999,-75.4998,2014-09-20,2017-06-25,0.25,2,2,-0.08443146718794382,188,447.10699999999997,True,1.0,KH-297
BT-11530,Home Office,1,892.224,89.2224,2017-02-26,2017-02-26,0.2,1,0,0.09999999999999999,307,892.224,False,0.0,KH-298
DP-13165,Consumer,1,883.92,-110.49,2014-12-02,2014-12-02,0.2,1,1,-0.125,1124,883.92,False,1.0,KH-299
RR-19525,Corporate,2,883.304,223.14780000000002,2014-09-09,2015-12-05,0.1,2,0,0.25262854011755864,756,441.652,True,0.0,KH-300
TS-21505,Consumer,3,880.558,-78.4524,2014-12-20,2017-12-19,0.275,4,1,-0.08909396087480892,11,293.51933333333335,True,0.25,KH-301
KD-16270,Consumer,2,876.572,-254.92579999999998,2016-03-01,2016-09-02,0.2,2,1,-0.29082129020776387,484,438.286,True,0.5,KH-302
ER-13855,Corporate,1,876.3,-292.1,2016-11-04,2016-11-04,0.4,1,1,-0.33333333333333337,421,876.3,False,1.0,KH-303
BG-11695,Corporate,2,874.816,-8.4124,2016-12-27,2017-09-23,0.25,2,1,-0.009616193576706416,98,437.408,True,0.5,KH-304
RH-19510,Home Office,1,872.32,244.2496,2016-09-19,2016-09-19,0.0,1,0,0.27999999999999997,467,872.32,False,0.0,KH-305
DB-13060,Consumer,3,872.208,-252.63339999999997,2014-03-01,2017-12-14,0.35,4,2,-0.2896481114596518,16,290.736,True,0.5,KH-306
RB-19705,Home Office,2,864.468,-96.9252,2015-12-26,2017-09-14,0.2,2,2,-0.11212121212121214,107,432.234,True,1.0,KH-307
YS-21880,Corporate,3,861.2239999999999,23.65180000000001,2015-07-25,2017-08-18,0.06666666666666667,3,1,0.027463006140098292,134,287.07466666666664,True,0.3333333333333333,KH-308
GG-14650,Corporate,2,860.7719999999999,-36.8508,2014-10-31,2017-10-05,0.15000000000000002,4,2,-0.04281133679998885,86,430.38599999999997,True,0.5,KH-309
SB-20170,Consumer,1,858.24,143.04,2017-06-12,2017-06-12,0.1,1,0,0.16666666666666666,201,858.24,False,0.0,KH-310
LE-16810,Consumer,3,853.4060000000001,134.8748,2014-12-16,2017-05-22,0.09999999999999999,3,1,0.15804294790521742,222,284.4686666666667,True,0.3333333333333333,KH-311
PR-18880,Consumer,3,852.5199999999999,65.2466,2014-09-05,2017-08-21,0.16,5,0,0.07653380565851829,131,284.1733333333333,True,0.0,KH-312
JL-15175,Home Office,1,850.92,107.2194,2017-12-24,2017-12-24,0.2,2,0,0.1260040896911578,6,850.92,False,0.0,KH-313
VS-21820,Consumer,3,850.6669999999999,-223.7096,2014-01-07,2017-05-23,0.3666666666666667,3,3,-0.2629814016530558,221,283.55566666666664,True,1.0,KH-314
MG-17875,Home Office,2,844.405,-514.6051,2015-06-22,2015-09-22,0.25,2,1,-0.6094292430764858,830,422.2025,True,0.5,KH-315
BP-11185,Corporate,4,843.109,64.8357,2015-08-28,2017-12-29,0.19999999999999998,6,2,0.07690073288269962,1,210.77725,True,0.3333333333333333,KH-316
BS-11755,Consumer,5,834.518,-81.3673,2014-08-03,2017-12-29,0.16999999999999998,5,1,-0.09750215094222053,1,166.9036,True,0.2,KH-317
PO-18865,Consumer,3,831.736,112.94,2016-09-17,2017-12-30,0.05,4,0,0.1357882789731357,0,277.24533333333335,True,0.0,KH-318
RL-19615,Consumer,3,823.558,-24.553100000000004,2015-07-12,2017-07-07,0.3875,4,3,-0.02981344361902866,176,274.51933333333335,True,0.75,KH-319
EH-14125,Home Office,2,822.156,-63.6862,2016-09-19,2017-01-30,0.25,2,2,-0.07746242805501632,334,411.078,True,1.0,KH-320
SM-20950,Corporate,4,816.686,-32.88799999999999,2014-09-29,2017-12-05,0.18333333333333335,6,2,-0.04027006707596309,25,204.1715,True,0.3333333333333333,KH-321
MT-18070,Home Office,2,814.6977999999999,-127.4762,2014-09-25,2017-06-10,0.235,2,2,-0.15647053422753815,203,407.34889999999996,True,1.0,KH-322
MO-17500,Consumer,2,813.627,22.750500000000002,2016-09-06,2017-10-19,0.35,2,1,0.027961830175252302,72,406.8135,True,0.5,KH-323
XP-21865,Consumer,3,811.298,92.7775,2014-01-20,2016-08-26,0.05,4,0,0.11435687010198473,491,270.43266666666665,True,0.0,KH-324
HZ-14950,Consumer,3,811.2239999999999,-127.4897,2016-03-14,2017-11-25,0.3333333333333333,3,2,-0.1571572093527805,35,270.40799999999996,True,0.6666666666666666,KH-325
DW-13585,Corporate,3,811.142,-395.9194,2015-06-28,2017-05-02,0.2333333333333333,3,2,-0.4881012202548998,242,270.3806666666667,True,0.6666666666666666,KH-326
VD-21670,Consumer,2,810.9639999999999,122.0434,2015-02-28,2015-11-01,0.13333333333333333,3,1,0.15049176042339735,790,405.48199999999997,True,0.3333333333333333,KH-327
BW-11200,Consumer,3,804.0640000000001,188.04479999999998,2014-08-12,2016-10-27,0.03333333333333333,3,0,0.23386795080988573,429,268.02133333333336,True,0.0,KH-328
TB-21190,Home Office,2,802.134,173.8402,2014-12-27,2017-11-11,0.05,2,0,0.21672214368172898,49,401.067,True,0.0,KH-329
CL-11890,Consumer,2,799.6800000000001,207.9168,2016-12-01,2017-09-15,0.0,2,0,0.25999999999999995,106,399.84000000000003,True,0.0,KH-330
EA-14035,Corporate,4,795.8919999999999,80.161,2014-11-01,2016-07-02,0.2,4,1,0.1007184391852161,546,198.97299999999998,True,0.25,KH-331
DR-12940,Home Office,3,794.02,-370.199,2015-03-30,2016-11-29,0.22499999999999998,4,2,-0.46623384801390394,396,264.67333333333335,True,0.5,KH-332
TP-21565,Corporate,2,793.216,-141.4726,2016-10-03,2016-11-04,0.3333333333333333,3,3,-0.17835318500887526,421,396.608,True,1.0,KH-333
JF-15490,Consumer,3,792.906,-81.71340000000001,2014-12-27,2015-11-01,0.3,4,2,-0.1030555954930345,790,264.30199999999996,True,0.5,KH-334
DW-13195,Corporate,3,791.963,-174.6416,2014-08-19,2017-10-22,0.35,4,3,-0.22051737265503568,69,263.98766666666666,True,0.75,KH-335
CM-12190,Consumer,2,790.892,60.5288,2017-08-03,2017-12-22,0.15,2,1,0.07653232046853425,8,395.446,True,0.5,KH-336
JA-15970,Consumer,2,790.632,3.178799999999999,2014-11-12,2017-09-07,0.2,2,1,0.004020581003551588,114,395.316,True,0.5,KH-337
TH-21550,Home Office,3,788.84,231.2114,2015-07-23,2017-08-21,0.0,4,0,0.29310303737133003,131,262.94666666666666,True,0.0,KH-338
SW-20245,Consumer,3,777.826,-55.6746,2015-11-02,2017-10-10,0.2,4,2,-0.07157719078559986,81,259.2753333333333,True,0.5,KH-339
BW-11110,Corporate,4,767.476,14.919799999999995,2015-04-26,2017-08-31,0.25,4,1,0.019440086725838978,121,191.869,True,0.25,KH-340
RD-19480,Consumer,2,765.562,111.173,2016-12-01,2017-09-15,0.06666666666666667,3,0,0.14521750034615094,106,382.781,True,0.0,KH-341
BS-11590,Corporate,2,763.9200000000001,115.18480000000001,2014-01-14,2017-11-25,0.25,2,1,0.15078123363703005,35,381.96000000000004,True,0.5,KH-342
HA-14905,Consumer,3,763.132,-14.747600000000002,2015-11-13,2017-10-22,0.26666666666666666,3,2,-0.019325097099846426,69,254.37733333333333,True,0.6666666666666666,KH-343
DM-13015,Consumer,2,763.068,-100.8654,2014-09-14,2016-05-05,0.30000000000000004,2,1,-0.13218402553900832,604,381.534,True,0.5,KH-344
DC-12850,Consumer,2,757.1020000000001,-193.51559999999998,2016-03-24,2017-08-13,0.3,3,1,-0.255600434287586,139,378.55100000000004,True,0.3333333333333333,KH-345
SC-20020,Consumer,2,757.0056000000001,92.9136,2014-06-20,2014-11-10,0.16,2,1,0.12273832584593825,1146,378.50280000000004,True,0.5,KH-346
VB-21745,Corporate,1,756.8,75.68,2016-10-28,2016-10-28,0.0,1,0,0.10000000000000002,428,756.8,False,0.0,KH-347
LC-16870,Consumer,4,755.768,-224.49690000000004,2015-11-13,2017-12-03,0.2714285714285714,7,3,-0.29704472801177084,27,188.942,True,0.42857142857142855,KH-348
NC-18625,Corporate,1,752.4100000000001,-461.2,2016-10-13,2016-10-13,0.35,2,1,-0.6129636767188101,443,752.4100000000001,False,0.5,KH-349
MH-18115,Home Office,4,752.31,-130.8624,2016-08-23,2017-05-13,0.3,5,3,-0.17394744187901268,231,188.0775,True,0.6,KH-350
SJ-20500,Consumer,1,751.92,150.384,2016-12-01,2016-12-01,0.0,1,0,0.19999999999999998,394,751.92,False,0.0,KH-351
