product_id,product_name,sub_category,line_count,orders,customers,total_sales,total_profit,profit_margin,quantity,average_discount,discounted_sales_share,loss_line_count,loss_line_rate,average_order_value,profit_per_order,shipping_days_avg,product_label,classification,classification_rule
FUR-FU-10000723,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furnishings,9,9,9,1115.64,-125.1996,-0.11222222222222221,33,0.17777777777777778,0.2962962962962962,4,0.4444444444444444,123.96000000000001,-13.911066666666667,4.111111111111111,"FUR-FU-10000723 - Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Bookcases,1,1,1,825.174,-117.882,-0.14285714285714288,9,0.3,1.0,1,1.0,825.174,-117.882,2.0,"FUR-BO-10000112 - Bush Birmingham Collection Bookcase, Dark Cherry",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Tables,7,7,7,2040.054,-115.3074,-0.05652173913043478,18,0.27142857142857146,0.7101449275362318,6,0.8571428571428571,291.4362857142857,-16.472485714285714,4.142857142857143,FUR-TA-10004607 - Hon 2111 Invitation Series Straight Table,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10001714,"Global Leather & Oak Executive Chair, Burgundy",Chairs,5,5,5,1689.968,-114.6764,-0.06785714285714285,13,0.18,0.5535714285714286,4,0.8,337.9936,-22.93528,4.0,"FUR-CH-10001714 - Global Leather & Oak Executive Chair, Burgundy",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Bookcases,2,2,2,400.0268,-113.2606,-0.28313253012048195,3,0.51,1.0,2,1.0,200.0134,-56.6303,4.0,"FUR-BO-10002202 - Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furnishings,5,5,5,1304.128,-111.328,-0.08536585365853659,20,0.16,0.2682926829268293,2,0.4,260.8256,-22.2656,5.4,FUR-FU-10003773 - Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Tables,5,5,5,1088.6399999999999,-104.83200000000001,-0.09629629629629631,16,0.32,1.0,4,0.8,217.72799999999998,-20.9664,4.2,"FUR-TA-10004152 - Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003893,Sauder Camden County Collection Library,Bookcases,2,2,2,1368.2620000000002,-103.482,-0.07563025210084033,16,0.235,1.0,1,0.5,684.1310000000001,-51.741,3.5,FUR-BO-10003893 - Sauder Camden County Collection Library,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Bookcases,3,3,3,649.376,-97.4064,-0.15000000000000002,14,0.2333333333333333,0.10714285714285714,1,0.3333333333333333,216.45866666666666,-32.4688,5.0,"FUR-BO-10003450 - Bush Westfield Collection Bookcases, Dark Cherry Finish",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003433,Sauder Cornerstone Collection Library,Bookcases,3,3,3,322.19199999999995,-81.16760000000001,-0.25192307692307697,14,0.2333333333333333,0.8076923076923077,2,0.6666666666666666,107.39733333333332,-27.05586666666667,3.3333333333333335,FUR-BO-10003433 - Sauder Cornerstone Collection Library,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10001146,"Global Task Chair, Black",Chairs,5,5,5,463.09900000000005,-80.4062,-0.1736263736263736,12,0.24,1.0,5,1.0,92.61980000000001,-16.08124,4.2,"FUR-CH-10001146 - Global Task Chair, Black",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Bookcases,10,10,10,2970.059,-78.637,-0.026476578411405292,28,0.10999999999999999,0.7556008146639511,7,0.7,297.0059,-7.8637,4.3,FUR-BO-10001337 - O'Sullivan Living Dimensions 2-Shelf Bookcases,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furnishings,2,2,2,98.13600000000001,-78.5088,-0.7999999999999998,6,0.6,1.0,2,1.0,49.068000000000005,-39.2544,4.5,FUR-FU-10003919 - Eldon Executive Woodline II Cherry Finish Desk Accessories,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Bookcases,2,2,2,1072.344,-78.36359999999999,-0.07307692307692307,9,0.15,0.358974358974359,1,0.5,536.172,-39.181799999999996,5.5,FUR-BO-10004690 - O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Bookcases,7,7,7,1909.8178000000003,-78.18639999999999,-0.04093919325707404,19,0.1457142857142857,0.5785671282360024,5,0.7142857142857143,272.8311142857143,-11.169485714285713,3.5714285714285716,"FUR-BO-10003159 - Sauder Camden County Collection Libraries, Planked Cherry Finish",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Bookcases,2,2,2,489.37919999999997,-70.8312,-0.14473684210526316,4,0.16,0.6710526315789475,1,0.5,244.68959999999998,-35.4156,6.0,FUR-BO-10004360 - Rush Hierlooms Collection Rich Wood Bookcases,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",Bookcases,4,4,4,1875.034,-70.49,-0.03759398496240601,15,0.125,0.6240601503759399,3,0.75,468.7585,-17.6225,4.0,"FUR-BO-10002213 - Sauder Forest Hills Library, Woodland Oak Finish",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",Bookcases,5,5,5,1912.308,-68.1096,-0.03561643835616438,18,0.2,1.0,3,0.6,382.4616,-13.62192,3.2,"FUR-BO-10003034 - O'Sullivan Elevations Bookcase, Cherry Finish",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Tables,5,5,5,5801.815999999999,-66.82720000000002,-0.011518324607329848,23,0.18,0.47643979057591623,3,0.6,1160.3631999999998,-13.365440000000003,3.8,"FUR-TA-10004915 - Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10001798,Bush Somerset Collection Bookcase,Bookcases,4,4,4,1263.9569999999999,-56.3214,-0.04455958549222798,12,0.21250000000000002,0.7927461139896373,2,0.5,315.98924999999997,-14.08035,3.25,FUR-BO-10001798 - Bush Somerset Collection Bookcase,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Chairs,4,4,4,2586.1879999999996,-48.796,-0.01886792452830189,15,0.275,1.0,3,0.75,646.5469999999999,-12.199,4.0,FUR-CH-10002126 - Hon Deluxe Fabric Upholstered Stacking Chairs,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Furnishings,3,3,3,379.4,-48.78,-0.1285714285714286,10,0.19999999999999998,0.28571428571428575,1,0.3333333333333333,126.46666666666665,-16.26,4.0,FUR-FU-10004622 - Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002703,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Furnishings,2,2,2,180.46,-46.403999999999996,-0.2571428571428571,4,0.3,0.2857142857142857,1,0.5,90.23,-23.201999999999998,3.0,"FUR-FU-10002703 - Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furnishings,4,4,4,344.09999999999997,-42.18000000000001,-0.12258064516129036,8,0.3,0.1935483870967742,2,0.5,86.02499999999999,-10.545000000000002,5.0,FUR-FU-10004597 - Eldon Cleatmat Chair Mats for Medium Pile Carpets,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Chairs,7,7,7,1311.8760000000002,-42.1096,-0.03209876543209876,19,0.17142857142857146,0.8148148148148148,4,0.5714285714285714,187.41085714285717,-6.015657142857143,3.4285714285714284,FUR-CH-10002372 - Office Star - Ergonomically Designed Knee Chair,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furnishings,7,7,7,1469.1599999999999,-40.57679999999998,-0.027619047619047606,26,0.19999999999999998,0.19047619047619052,3,0.42857142857142855,209.87999999999997,-5.796685714285711,4.571428571428571,"FUR-FU-10003394 - Tenex ""The Solids"" Textured Chair Mats",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003247,36X48 HARDFLOOR CHAIRMAT,Furnishings,6,6,6,369.248,-40.49139999999999,-0.10965909090909089,21,0.2333333333333333,0.20454545454545453,3,0.5,61.541333333333334,-6.748566666666665,4.833333333333333,FUR-FU-10003247 - 36X48 HARDFLOOR CHAIRMAT,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Tables,2,2,2,519.941,-39.4438,-0.07586206896551724,4,0.25,1.0,1,0.5,259.9705,-19.7219,5.5,FUR-TA-10001866 - Bevis Round Conference Room Tables and Bases,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Chairs,6,6,6,1686.904,-36.473600000000005,-0.021621621621621623,18,0.15,0.8648648648648648,3,0.5,281.15066666666667,-6.078933333333334,3.8333333333333335,FUR-CH-10001545 - Hon Comfortask Task/Swivel Chairs,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10003968,Novimex Turbo Task Chair,Chairs,6,6,6,1341.522,-32.6508,-0.024338624338624337,22,0.13333333333333333,0.8412698412698414,3,0.5,223.587,-5.4418,4.333333333333333,FUR-CH-10003968 - Novimex Turbo Task Chair,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10001608,"Hon Metal Bookcases, Black",Bookcases,5,5,5,1570.0775999999998,-26.972399999999993,-0.01717902350813743,30,0.244,0.6383363471971067,2,0.4,314.01552,-5.394479999999999,4.2,"FUR-BO-10001608 - Hon Metal Bookcases, Black",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10004086,KI Adjustable-Height Table,Tables,7,7,7,1788.3840000000002,-22.35479999999999,-0.012499999999999992,27,0.2571428571428572,0.5192307692307692,4,0.5714285714285714,255.48342857142862,-3.1935428571428557,4.285714285714286,FUR-TA-10004086 - KI Adjustable-Height Table,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10003535,"Global Armless Task Chair, Royal Blue",Chairs,8,8,8,1396.442,-20.733200000000004,-0.014847161572052405,28,0.175,0.9126637554585153,4,0.5,174.55525,-2.5916500000000005,4.0,"FUR-CH-10003535 - Global Armless Task Chair, Royal Blue",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10004709,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Bookcases,9,9,8,1426.8878,-20.293000000000006,-0.014221861032100777,32,0.23000000000000004,0.7968305566842746,3,0.3333333333333333,158.5430888888889,-2.2547777777777784,3.7777777777777777,"FUR-BO-10004709 - Bush Westfield Collection Bookcases, Medium Cherry Finish",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,Tables,2,2,2,51.782,-17.514499999999998,-0.338235294117647,5,0.30000000000000004,1.0,2,1.0,25.891,-8.757249999999999,2.5,FUR-TA-10003837 - Anderson Hickey Conga Table Tops & Accessories,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002553,"Electrix Incandescent Magnifying Lamp, Black",Furnishings,2,2,2,117.28,-16.4925,-0.140625,5,0.4,1.0,1,0.5,58.64,-8.24625,4.0,"FUR-FU-10002553 - Electrix Incandescent Magnifying Lamp, Black",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Bookcases,1,1,1,119.833,-12.6882,-0.10588235294117647,1,0.15,1.0,1,1.0,119.833,-12.6882,5.0,"FUR-BO-10002206 - Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Bookcases,4,4,4,540.804,-12.290999999999997,-0.02272727272727272,9,0.175,0.5454545454545455,1,0.25,135.201,-3.072749999999999,3.75,FUR-BO-10002853 - O'Sullivan 5-Shelf Heavy-Duty Bookcases,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Tables,9,9,9,2298.1140000000005,-12.132900000000005,-0.005279503105590063,39,0.17777777777777776,0.7515527950310558,7,0.7777777777777778,255.34600000000006,-1.3481000000000005,4.111111111111111,"FUR-TA-10001520 - Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001546,Dana Swing-Arm Lamps,Furnishings,7,7,7,108.93599999999998,-11.213999999999997,-0.10294117647058823,15,0.3428571428571429,0.7058823529411765,3,0.42857142857142855,15.56228571428571,-1.6019999999999996,4.285714285714286,FUR-FU-10001546 - Dana Swing-Arm Lamps,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Bookcases,6,6,6,858.858,-9.93719999999999,-0.011570247933884286,17,0.245,0.6694214876033058,3,0.5,143.143,-1.6561999999999983,2.8333333333333335,"FUR-BO-10004409 - Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10003966,"Sauder Facets Collection Library, Sky Alder Finish",Bookcases,4,4,4,1427.683,-8.548999999999992,-0.005988023952095803,10,0.15,0.7604790419161677,1,0.25,356.92075,-2.137249999999998,2.75,"FUR-BO-10003966 - Sauder Facets Collection Library, Sky Alder Finish",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furnishings,6,6,6,262.75199999999995,-7.616000000000003,-0.02898550724637683,20,0.30000000000000004,0.6376811594202898,2,0.3333333333333333,43.791999999999994,-1.2693333333333339,4.0,"FUR-FU-10001756 - Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furnishings,6,6,6,143.928,-5.997000000000002,-0.04166666666666668,10,0.3,0.7222222222222223,2,0.3333333333333333,23.988,-0.9995000000000003,3.6666666666666665,FUR-FU-10001967 - Telescoping Adjustable Floor Lamp,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002505,Eldon 100 Class Desk Accessories,Furnishings,4,4,4,36.396,-4.852800000000001,-0.13333333333333336,18,0.3,0.44444444444444436,2,0.5,9.099,-1.2132000000000003,4.5,FUR-FU-10002505 - Eldon 100 Class Desk Accessories,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Furnishings,4,4,4,46.592000000000006,-2.8672,-0.06153846153846153,16,0.25,0.8076923076923077,1,0.25,11.648000000000001,-0.7168,4.25,"FUR-FU-10004415 - Stacking Tray, Side-Loading, Legal, Smoke",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furnishings,2,2,2,97.812,-1.7783999999999978,-0.01818181818181816,8,0.4,1.0,1,0.5,48.906,-0.8891999999999989,4.5,"FUR-FU-10002030 - Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furnishings,2,2,2,58.784,-1.0687999999999995,-0.018181818181818174,4,0.3,0.5454545454545454,1,0.5,29.392,-0.5343999999999998,4.0,"FUR-FU-10001379 - Executive Impressions 16-1/2"" Circular Wall Clock",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10004289,Global Super Steno Chair,Chairs,7,7,7,2389.9020000000005,-1.7763568394002505e-15,-7.43276016924648e-19,30,0.14285714285714285,0.718875502008032,4,0.5714285714285714,341.4145714285715,-2.5376526277146434e-16,4.0,FUR-CH-10004289 - Global Super Steno Chair,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002024,HON 5400 Series Task Chairs for Big and Tall,Chairs,8,8,8,21870.576,5.684341886080802e-14,2.599081929109138e-18,39,0.2,0.8397435897435896,3,0.375,2733.822,7.105427357601002e-15,3.125,FUR-CH-10002024 - HON 5400 Series Task Chairs for Big and Tall,Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furnishings,2,2,2,19.7,0.7879999999999998,0.039999999999999994,8,0.3,0.4,1,0.5,9.85,0.3939999999999999,0.0,FUR-FU-10002240 - Nu-Dell EZ-Mount Plastic Wall Frames,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002506,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furnishings,3,3,3,93.52799999999999,2.0784000000000002,0.022222222222222227,8,0.06666666666666667,0.4444444444444445,1,0.3333333333333333,31.176,0.6928000000000001,3.3333333333333335,"FUR-FU-10002506 - Tensor ""Hersey Kiss"" Styled Floor Lamp",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Furnishings,3,3,3,163.332,3.141000000000002,0.019230769230769242,15,0.39999999999999997,0.6153846153846154,2,0.6666666666666666,54.443999999999996,1.0470000000000006,4.666666666666667,"FUR-FU-10004587 - GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003489,Contemporary Borderless Frame,Furnishings,2,2,2,36.162,3.6162,0.1,6,0.3,0.28571428571428575,1,0.5,18.081,1.8081,2.5,FUR-FU-10003489 - Contemporary Borderless Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004909,Contemporary Wood/Metal Frame,Furnishings,4,4,4,193.92000000000002,4.847999999999999,0.02499999999999999,18,0.35,0.5,2,0.5,48.480000000000004,1.2119999999999997,4.0,FUR-FU-10004909 - Contemporary Wood/Metal Frame,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001025,"Eldon Imˆge Series Desk Accessories, Clear",Furnishings,3,3,3,53.46,6.3666,0.1190909090909091,17,0.26666666666666666,0.5454545454545454,1,0.3333333333333333,17.82,2.1222,2.3333333333333335,"FUR-FU-10001025 - Eldon Imˆge Series Desk Accessories, Clear",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003194,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Furnishings,4,4,4,108.08,6.755000000000001,0.06250000000000001,15,0.2,0.4642857142857143,1,0.25,27.02,1.6887500000000002,5.25,"FUR-FU-10003194 - Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furnishings,4,4,4,146.11399999999998,6.795999999999999,0.04651162790697675,10,0.2,0.186046511627907,2,0.5,36.528499999999994,1.6989999999999998,5.0,FUR-FU-10000820 - Tensor Brushed Steel Torchiere Floor Lamp,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000175,DAX Wood Document Frame.,Furnishings,4,4,4,159.268,7.6888000000000005,0.048275862068965524,16,0.35,0.48275862068965514,2,0.5,39.817,1.9222000000000001,3.25,FUR-FU-10000175 - DAX Wood Document Frame.,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Furnishings,4,4,4,175.78,8.789,0.049999999999999996,11,0.0,0.0,0,0.0,43.945,2.19725,3.0,FUR-FU-10000448 - Tenex Chairmats For Use With Carpeted Floors,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furnishings,5,5,5,33.756,8.9088,0.2639175257731959,21,0.08,0.32989690721649484,0,0.0,6.7512,1.7817599999999998,4.2,"FUR-FU-10001852 - Eldon Regeneration Recycled Desk Accessories, Smoke",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000550,Stacking Trays by OIC,Furnishings,6,6,6,72.708,9.3126,0.12808219178082192,19,0.2333333333333333,0.24657534246575344,2,0.3333333333333333,12.118,1.5521,4.5,FUR-FU-10000550 - Stacking Trays by OIC,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furnishings,1,1,1,63.824,9.5736,0.15000000000000002,2,0.2,1.0,0,0.0,63.824,9.5736,6.0,FUR-FU-10002874 - Ultra Commercial Grade Dual Valve Door Closer,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furnishings,12,12,12,183.024,10.110600000000002,0.05524193548387098,33,0.16666666666666666,0.27419354838709675,3,0.25,15.252,0.8425500000000001,4.416666666666667,"FUR-FU-10002364 - Eldon Expressions Wood Desk Accessories, Oak",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003981,Eldon Wave Desk Accessories,Furnishings,5,5,5,29.952,10.6496,0.3555555555555555,16,0.08,0.4444444444444445,0,0.0,5.9904,2.12992,4.8,FUR-FU-10003981 - Eldon Wave Desk Accessories,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Chairs,3,3,3,967.8399999999999,12.097999999999999,0.0125,10,0.19999999999999998,1.0,1,0.3333333333333333,322.6133333333333,4.032666666666667,3.6666666666666665,FUR-CH-10001802 - Hon Every-Day Chair Series Swivel Task Chairs,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furnishings,2,2,2,29.7,13.068000000000001,0.44000000000000006,6,0.0,0.0,0,0.0,14.85,6.534000000000001,4.5,"FUR-FU-10004164 - Eldon 300 Class Desk Accessories, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10003026,"Eldon Regeneration Recycled Desk Accessories, Black",Furnishings,3,3,3,39.688,13.1164,0.3304878048780488,9,0.06666666666666667,0.39024390243902435,0,0.0,13.229333333333335,4.372133333333333,4.666666666666667,"FUR-FU-10003026 - Eldon Regeneration Recycled Desk Accessories, Black",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002107,Eldon Pizzaz Desk Accessories,Furnishings,4,4,4,37.464000000000006,13.736799999999999,0.3666666666666666,19,0.1,0.5238095238095238,0,0.0,9.366000000000001,3.4341999999999997,4.75,FUR-FU-10002107 - Eldon Pizzaz Desk Accessories,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002963,"Master Caster Door Stop, Gray",Furnishings,4,4,4,47.752,14.224,0.2978723404255319,10,0.15,0.0425531914893617,1,0.25,11.938,3.556,4.5,"FUR-FU-10002963 - Master Caster Door Stop, Gray",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furnishings,7,7,7,45.396,14.55,0.32051282051282054,20,0.2285714285714286,0.6153846153846153,2,0.2857142857142857,6.485142857142857,2.0785714285714287,3.7142857142857144,"FUR-FU-10000206 - GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furnishings,3,3,3,59.696,14.56,0.24390243902439027,10,0.19999999999999998,0.14634146341463417,1,0.3333333333333333,19.898666666666667,4.8533333333333335,3.3333333333333335,"FUR-FU-10002111 - Master Caster Door Stop, Large Brown",Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Chairs,5,5,5,245.088,14.918400000000002,0.060869565217391314,12,0.2,0.891304347826087,2,0.4,49.0176,2.9836800000000006,5.0,FUR-CH-10002017 - SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,Scale selectively,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Bookcases,8,8,8,5492.885,15.049000000000007,0.002739726027397261,26,0.31625000000000003,1.0,5,0.625,686.610625,1.8811250000000008,4.0,"FUR-BO-10001811 - Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Repair,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
FUR-CH-10004540,Global Chrome Stack Chair,Chairs,6,6,6,815.8639999999999,15.0832,0.018487394957983194,32,0.26666666666666666,1.0,4,0.6666666666666666,135.97733333333332,2.5138666666666665,4.666666666666667,FUR-CH-10004540 - Global Chrome Stack Chair,Rationalize,sales_threshold=1087.92; margin_threshold=0.0249; min_lines=3
